turbine ID, time interval, event code, event code description, wind speed, ambient temperature, rotor speed, power
T98, 00:30-0:40, 100, OK, 10.152434886693953, 5.311474977970123, 14.550979982376099, 1704.9501973564147
T99, 00:30-0:40, 100, OK, 10.15934693813324, 5.322918771743774, 14.56013501739502, 1706.3234526092529
T100, 00:30-0:40, 100, OK, 10.158712236881255, 5.321867941856384, 14.559294353485107, 1706.197353022766
T101, 00:30-0:40, 100, OK, 10.150532402992248, 5.308325170516968, 14.548460136413574, 1704.572220462036
T102, 00:30-0:40, 100, OK, 10.134827777147294, 5.282324134349823, 14.527659307479858, 1701.4520961219787
T103, 00:30-0:40, 100, OK, 10.111637600660323, 5.243929802417755, 14.496943841934204, 1696.8447762901305
T104, 00:30-0:40, 100, OK, 10.081019835472107, 5.193238138198852, 14.456390510559082, 1690.7617765838622
T105, 00:30-0:40, 100, OK, 10.043051164150238, 5.130376099586487, 14.40610087966919, 1683.2183319503783
T106, 00:30-0:40, 100, OK, 9.997826269865035, 5.055500446796417, 14.346200357437134, 1674.23325361557
T107, 00:30-0:40, 100, OK, 9.945458196401596, 4.968798338413238, 14.27683867073059, 1663.8290006095885
T98, 00:40-0:50, 100, OK, 9.886078168153762, 4.870487033367157, 14.198189626693726, 1652.0316440040588
T99, 00:40-0:50, 100, OK, 9.819834330081939, 4.760811804771423, 14.110449443817139, 1638.8706165725707
T100, 00:40-0:50, 100, OK, 9.746892467737197, 4.640047132015228, 14.013837705612183, 1624.3788558418273
T101, 00:40-0:50, 100, OK, 9.667434207201003, 4.5084937205314635, 13.90859497642517, 1608.5924464637756
T102, 00:40-0:50, 100, OK, 9.58165899515152, 4.366481780052185, 13.794985424041748, 1591.5510136062621
T103, 00:40-0:50, 100, OK, 9.489781038761139, 4.214365958213806, 13.673292766571045, 1573.2971149856567
T104, 00:40-0:50, 100, OK, 9.39202984571457, 4.05252623462677, 13.543820987701416, 1553.8763481552123
T105, 00:40-0:50, 100, OK, 9.28864968419075, 3.8813670268058775, 13.406893621444702, 1533.3372432167052
T106, 00:40-0:50, 100, OK, 9.179898682832718, 3.7013157000541685, 13.262852560043335, 1511.7310840065002
T107, 00:40-0:50, 100, OK, 9.066049370765686, 3.5128234615325926, 13.112058769226074, 1489.112015383911
T98, 00:50-1:00, 100, OK, 8.94738579750061, 3.3163605918884276, 12.954888473510742, 1465.5364710266113
T99, 00:50-1:00, 100, OK, 8.824204972982406, 3.1124188294410704, 12.791735063552856, 1441.0634595329284
T100, 00:50-1:00, 100, OK, 8.696814347505569, 2.901507197856903, 12.623005758285522, 1415.7540637428283
T101, 00:50-1:00, 100, OK, 8.5655319917202, 2.6841523041725157, 12.449121843338013, 1389.6714765007018
T102, 00:50-1:00, 100, OK, 8.430687136650086, 2.4608992328643797, 12.270519386291504, 1362.8811079437255
T103, 00:50-1:00, 100, OK, 8.292616213560104, 2.232304989337921, 12.087643991470337, 1335.4497987205505
T104, 00:50-1:00, 100, OK, 8.151664384007454, 1.9989410331249238, 11.900952826499939, 1307.4461239749908
T105, 00:50-1:00, 100, OK, 8.008183829784393, 1.761390446662903, 11.710912357330322, 1278.9400535995483
T106, 00:50-1:00, 100, OK, 7.86253267288208, 1.5202461471557618, 11.51799691772461, 1250.0027376586913
T107, 00:50-1:00, 100, OK, 7.71507623553276, 1.2761129727363587, 11.322690378189087, 1220.706756728363
T98, 01:00-1:10, 100, OK, 7.566182405054569, 1.0296000083684922, 11.125480006694794, 1191.125201004219
T99, 01:00-1:10, 100, OK, 7.41622336640954, 0.7813234543204308, 10.926858763456345, 1161.3320145184516
T100, 01:00-1:10, 100, OK, 7.265573892146349, 0.5319037949442864, 10.727323035955429, 1131.4016553933143
T101, 01:00-1:10, 100, OK, 7.114609823599458, 0.2819632841050625, 10.52737062728405, 1101.4087940926074
T102, 01:00-1:10, 100, OK, 6.963709938451648, 0.03212903717160226, 10.327503229737282, 1071.4286844605922
T103, 01:00-1:10, 100, OK, 6.813250696808099, -0.2169756675362587, 10.128219465970993, 1041.5361198956489
T104, 01:00-1:10, 100, OK, 6.663608153760433, -0.4647282222509384, 9.93001742219925, 1011.8058133298873
T105, 01:00-1:10, 100, OK, 6.515156328082084, -0.710509390592575, 9.73339248752594, 982.3120731288909
T106, 01:00-1:10, 100, OK, 6.368265559673309, -0.9537060270309448, 9.538835178375244, 953.1284767562865
T107, 01:00-1:10, 100, OK, 6.22330445587635, -1.1937078545093536, 9.346833716392517, 924.3282574588775
T98, 01:10-1:20, 100, OK, 6.0806346487998955, -1.4299161443710326, 9.157867084503174, 895.983262675476
T99, 01:10-1:20, 100, OK, 5.940612640380859, -1.6617406616210937, 8.972407470703125, 868.1643206054687
T100, 01:10-1:20, 100, OK, 5.803588542342186, -1.888601751089096, 8.790918599128723, 840.9409898693084
T101, 01:10-1:20, 100, OK, 5.669904096126556, -2.1099336156845094, 8.613853107452393, 814.3811661178588
T102, 01:10-1:20, 100, OK, 5.539894742965698, -2.325180889129639, 8.441655288696289, 788.5514933044433
T103, 01:10-1:20, 100, OK, 5.413884763717651, -2.53380668258667, 8.274754653930664, 763.5163980895995
T104, 01:10-1:20, 100, OK, 5.2921893489360805, -2.7352891573905946, 8.113568674087524, 739.3385011131286
T105, 01:10-1:20, 100, OK, 5.175112348794936, -2.929125250339508, 7.9584997997283935, 716.078169959259
T106, 01:10-1:20, 100, OK, 5.0629459130764, -3.1148312697410585, 7.809934984207153, 693.7934476310729
T107, 01:10-1:20, 100, OK, 4.955971751213074, -3.291940809249878, 7.668247352600098, 672.5403028900146
T98, 01:20-1:30, 100, OK, 4.854456452131271, -3.460012496471405, 7.533790002822876, 652.3717004234313
T99, 01:20-1:30, 100, OK, 4.758653464317321, -3.618626714706421, 7.406898628234863, 633.3379942352294
T100, 01:20-1:30, 100, OK, 4.668803275823593, -3.767385304927826, 7.287891756057739, 615.4869634086608
T101, 01:20-1:30, 100, OK, 4.58512909412384, -3.905918718338013, 7.17706502532959, 598.8629537994384
T102, 01:20-1:30, 100, OK, 4.507841526269912, -4.033878267765045, 7.074697385787964, 583.5078078681945
T103, 01:20-1:30, 100, OK, 4.437132098674773, -4.150946856498718, 6.981042514801025, 569.4595772201537
T104, 01:20-1:30, 100, OK, 4.37317865729332, -4.256830037593842, 6.896335969924927, 556.7535954887389
T105, 01:20-1:30, 100, OK, 4.316141407489776, -4.351262570381165, 6.820789943695068, 545.4216915542602
T106, 01:20-1:30, 100, OK, 4.266161653995514, -4.434010506629944, 6.754591594696045, 535.4919392044067
T107, 01:20-1:30, 100, OK, 4.223365581035614, -4.504864932060242, 6.697908054351807, 526.9894081527709
T98, 01:30-1:40, 100, OK, 4.187859032154083, -4.563650609016419, 6.650879512786865, 519.9351269180297
T99, 01:30-1:40, 100, OK, 4.1597314703464505, -4.610219419956207, 6.613624464035034, 514.346869605255
T100, 01:30-1:40, 100, OK, 4.13905327796936, -4.644454837799072, 6.586236129760742, 510.23861946411125
T101, 01:30-1:40, 100, OK, 4.1258755767345425, -4.6662722239494325, 6.568782220840454, 507.62053312606804
T102, 01:30-1:40, 100, OK, 4.120231847763061, -4.675616146087647, 6.561307083129883, 506.49926246948235
T103, 01:30-1:40, 100, OK, 4.122135771512985, -4.6724639544487, 6.56382883644104, 506.87752546615593
T104, 01:30-1:40, 100, OK, 4.1315828478336325, -4.65682309961319, 6.576341520309448, 508.75442804641716
T105, 01:30-1:40, 100, OK, 4.148549495935439, -4.628732622623444, 6.598813901901245, 512.1252852851867
T106, 01:30-1:40, 100, OK, 4.17299323439598, -4.588262856960297, 6.631189714431763, 516.9816571647643
T107, 01:30-1:40, 100, OK, 4.204852681159973, -4.535515428543091, 6.673387657165527, 523.311348574829
T98, 01:40-1:50, 100, OK, 4.244048633575439, -4.470621467590332, 6.725302825927734, 531.0986238891601
T99, 01:40-1:50, 100, OK, 4.29048316836357, -4.3937430987358095, 6.7868055210113525, 540.3240281517028
T100, 01:40-1:50, 100, OK, 4.3440394616127005, -4.305073739051819, 6.857741008758545, 550.9643513137817
T101, 01:40-1:50, 100, OK, 4.404584848880767, -4.204833031654358, 6.937933574676514, 562.993236201477
T102, 01:40-1:50, 100, OK, 4.471966685056686, -4.093273700237274, 7.027181039810181, 576.380355971527
T103, 01:40-1:50, 100, OK, 4.546017744541167, -3.9706726083755495, 7.1252619132995605, 591.092486994934
T104, 01:40-1:50, 100, OK, 4.626552621126175, -3.8373367199897768, 7.231930624008179, 607.0927936012267
T105, 01:40-1:50, 100, OK, 4.713368988037109, -3.693601013183594, 7.346919189453125, 624.3410784179687
T106, 01:40-1:50, 100, OK, 4.806251378059387, -3.5398222217559816, 7.469942222595215, 642.7945333892822
T107, 01:40-1:50, 100, OK, 4.904966143369674, -3.376387179851532, 7.600690256118774, 662.4067384178161
T98, 01:50-2:00, 100, OK, 5.009268295764922, -3.203701497077942, 7.738838802337646, 683.1290203506469
T99, 01:50-2:00, 100, OK, 5.118896106481552, -3.0221984992027284, 7.884041200637817, 704.9093800956725
T100, 01:50-2:00, 100, OK, 5.233574526309967, -2.8323335657119753, 8.03593314743042, 727.6931721145629
T101, 01:50-2:00, 100, OK, 5.353019145727157, -2.634577573299408, 8.194137941360474, 751.423891204071
T102, 01:50-2:00, 100, OK, 5.476929174661636, -2.4294285187721254, 8.3582571849823, 776.0417777473449
T103, 01:50-2:00, 100, OK, 5.604997162818909, -2.217395425796509, 8.527883659362793, 801.4857489044189
T104, 01:50-2:00, 100, OK, 5.736901889443397, -1.999010116815567, 8.702591906547546, 827.6919859821319
T105, 01:50-2:00, 100, OK, 5.872312413454056, -1.7748205075263976, 8.881943593978882, 854.5947390968322
T106, 01:50-2:00, 100, OK, 6.010892753601074, -1.5453828582763671, 9.065493713378906, 882.1272570068359
T107, 01:50-2:00, 100, OK, 6.1522938781976695, -1.3112750360965728, 9.252779971122742, 910.2201956684112
T98, 02:00-2:10, 100, OK, 6.2961652255058285, -1.073077441215515, 9.443338047027588, 938.8039070541381
T99, 02:00-2:10, 100, OK, 6.442145658433437, -0.831387982726097, 9.636689613819122, 967.8066420728683
T100, 02:00-2:10, 100, OK, 6.589868954718113, -0.5868129888772964, 9.832349608898163, 997.1556413347244
T101, 02:00-2:10, 100, OK, 6.738968712091445, -0.3399590859413147, 10.029832731246948, 1026.7781096870422
T102, 02:00-2:10, 100, OK, 6.889069437980652, -0.09144795036315917, 10.228641639709473, 1056.5994459564208
T103, 02:00-2:10, 100, OK, 7.039798767417669, 0.15810391956567765, 10.428283135652542, 1086.5456703478812
T104, 02:00-2:10, 100, OK, 7.190778552740812, 0.40807045155763627, 10.628256361246109, 1116.5416541869163
T105, 02:00-2:10, 100, OK, 7.341629993766546, 0.6578244929909707, 10.828059594392776, 1146.5121391589164
T106, 02:00-2:10, 100, OK, 7.49197888046503, 0.9067464908361436, 11.027197192668915, 1176.3827789003371
T107, 02:00-2:10, 100, OK, 7.6414465701580045, 1.1542095532417298, 11.225167642593384, 1206.0783463890075
T98, 02:10-2:20, 100, OK, 7.789662362933159, 1.3995999386310578, 11.421479950904846, 1235.5251926357269
T99, 02:10-2:20, 100, OK, 7.936254321336746, 1.6423018565177918, 11.615641485214233, 1264.649422782135
T100, 02:10-2:20, 100, OK, 8.080854603052138, 1.8817062964439393, 11.807165037155151, 1293.3779555732726
T101, 02:10-2:20, 100, OK, 8.223104726076127, 2.117219745159149, 11.99557579612732, 1321.6395694190978
T102, 02:10-2:20, 100, OK, 8.362646208405494, 2.3482486894130705, 12.180398951530456, 1349.3630427295684
T103, 02:10-2:20, 100, OK, 8.499133078455925, 2.574220328569412, 12.36117626285553, 1376.4796394283294
T104, 02:10-2:20, 100, OK, 8.632222784757614, 2.794567524433136, 12.537454019546509, 1402.9213029319762
T105, 02:10-2:20, 100, OK, 8.761581596136093, 3.008737741947174, 12.70879019355774, 1428.6217290336608
T106, 02:10-2:20, 100, OK, 8.886888291835785, 3.216199158668518, 12.874759326934814, 1453.517099040222
T107, 02:10-2:20, 100, OK, 9.007827681303024, 3.4164299359321593, 13.034943948745727, 1477.544792311859
T98, 02:20-2:30, 100, OK, 9.124099514484405, 3.6089329710006712, 13.188946376800537, 1500.6451565200805
T99, 02:20-2:30, 100, OK, 9.235412181615828, 3.793225466251373, 13.336380373001099, 1522.7602559501647
T100, 02:20-2:30, 100, OK, 9.341486313343047, 3.968844889640808, 13.476875911712646, 1543.834586756897
T101, 02:20-2:30, 100, OK, 9.44205892086029, 4.1353558292388914, 13.610084663391113, 1563.815899508667
T102, 02:20-2:30, 100, OK, 9.536876555681228, 4.292338668346405, 13.735670934677124, 1582.6538402015685
T103, 02:20-2:30, 100, OK, 9.625704309940337, 4.439404486656189, 13.853323589324951, 1600.3017383987426
T104, 02:20-2:30, 100, OK, 9.708318976163863, 4.576183735370636, 13.962746988296509, 1616.7152482444762
T105, 02:20-2:30, 100, OK, 9.784513367414474, 4.702333389759064, 14.063666711807251, 1631.8532067710876
T106, 02:20-2:30, 100, OK, 9.854098657369613, 4.817540823459625, 14.1558326587677, 1645.678098815155
T107, 02:20-2:30, 100, OK, 9.91689934015274, 4.92151546382904, 14.239012371063232, 1658.1550556594848
T98, 02:30-2:40, 100, OK, 9.972759890556336, 5.01399981880188, 14.312999855041504, 1669.2531782562255
T99, 02:30-2:40, 100, OK, 10.021540083885192, 5.094761728286743, 14.377609382629394, 1678.944607394409
T100, 02:30-2:40, 100, OK, 10.063117336034775, 5.16359823846817, 14.432678590774536, 1687.2049886161803
T101, 02:30-2:40, 100, OK, 10.09738868355751, 5.220338880062103, 14.478071104049683, 1694.0138656074523
T102, 02:30-2:40, 100, OK, 10.12426790356636, 5.264840899944305, 14.513672719955444, 1699.3541079933166
T103, 02:30-2:40, 100, OK, 10.143688393831253, 5.296994029521942, 14.539395223617554, 1703.212483542633
T104, 02:30-2:40, 100, OK, 10.155601012706757, 5.316716908454895, 14.555173526763916, 1705.5792290145873
T105, 02:30-2:40, 100, OK, 10.15997605919838, 5.323960362911224, 14.56096829032898, 1706.4484435493468
T106, 02:30-2:40, 100, OK, 10.156802912950516, 5.318706809520721, 14.556765447616577, 1705.8180171424865
T107, 02:30-2:40, 100, OK, 10.146089314222335, 5.300969063282013, 14.54257525062561, 1703.6894875938415
T98, 02:40-2:50, 100, OK, 10.127861903905869, 5.2707912316322325, 14.518432985305786, 1700.0681477958678
T99, 02:40-2:50, 100, OK, 10.102166403532028, 5.228249012470245, 14.484399209976196, 1694.9630814964294
T100, 02:40-2:50, 100, OK, 10.069066895246506, 5.173448502063751, 14.440558801651001, 1688.38702024765
T101, 02:40-2:50, 100, OK, 10.02864708185196, 5.106528281211853, 14.387022624969482, 1680.3565937454223
T102, 02:40-2:50, 100, OK, 9.981006506681442, 5.027653156757355, 14.323922525405884, 1670.8915788108825
T103, 02:40-2:50, 100, OK, 9.92626469373703, 4.9370210161209105, 14.251416812896728, 1660.0157219345092
T104, 02:40-2:50, 100, OK, 9.864558627605438, 4.834858654975891, 14.169686923980713, 1647.7562385971069
T105, 02:40-2:50, 100, OK, 9.796042573451995, 4.7214214792251585, 14.078937183380127, 1634.143777507019
T106, 02:40-2:50, 100, OK, 9.720889337062836, 4.596995591163635, 13.979396472930908, 1619.2126709396362
T107, 02:40-2:50, 100, OK, 9.639283604621887, 4.461886762619018, 13.871309410095215, 1602.9996115142822
T98, 02:50-3:00, 100, OK, 9.551431123018265, 4.3164356341362, 13.75494850730896, 1585.545476096344
T99, 02:50-3:00, 100, OK, 9.457551139593125, 4.161005198001861, 13.63060415840149, 1566.8938237602233
T100, 02:50-3:00, 100, OK, 9.357878382205962, 3.995984076499939, 13.498587261199951, 1547.0912891799926
T101, 02:50-3:00, 100, OK, 9.252664319276809, 3.821788608074188, 13.35923088645935, 1526.1878329689025
T102, 02:50-3:00, 100, OK, 9.142167439460755, 3.6388467540740965, 13.212877403259277, 1504.2348104888915
T103, 02:50-3:00, 100, OK, 9.026666392087936, 3.4476198544502257, 13.05989588356018, 1481.287582534027
T104, 02:50-3:00, 100, OK, 8.906449366807937, 3.2485850443840025, 12.900668035507202, 1457.4034053260802
T105, 02:50-3:00, 100, OK, 8.781817333698273, 3.0422406187057494, 12.7355924949646, 1432.6420742446899
T106, 02:50-3:00, 100, OK, 8.65308404326439, 2.8291060318946837, 12.565084825515747, 1407.065923827362
T107, 02:50-3:00, 100, OK, 8.520566306114196, 2.609705804824829, 12.389564643859863, 1380.7378965789794
T98, 03:00-3:10, 100, OK, 8.384597853422164, 2.384592472553253, 12.209473978042602, 1353.7242967063903
T99, 03:00-3:10, 100, OK, 8.245518536567687, 2.1543287029266356, 12.025262962341309, 1326.0926443511962
T100, 03:00-3:10, 100, OK, 8.10367594718933, 1.9194899787902833, 11.837391983032227, 1297.911997454834
T101, 03:00-3:10, 100, OK, 7.959427487254143, 1.6806680252552033, 11.646334420204163, 1269.2533630306243
T102, 03:00-3:10, 100, OK, 7.813128083646297, 1.4384504696130753, 11.45256037569046, 1240.187256353569
T103, 03:00-3:10, 100, OK, 7.665146253705024, 1.1934474399089814, 11.256557951927185, 1210.7868927890777
T104, 03:00-3:10, 100, OK, 7.515851797312497, 0.9462711876034737, 11.058816950082779, 1181.1257425124168
T105, 03:00-3:10, 100, OK, 7.365617889463901, 0.6975395520925523, 10.859831641674042, 1151.2779462511062
T106, 03:00-3:10, 100, OK, 7.214822936579584, 0.44787903407216073, 10.660103227257729, 1121.3186840886592
T107, 03:00-3:10, 100, OK, 7.063838094212114, 0.19790412949025632, 10.460123303592205, 1091.3216955388307
T98, 03:10-3:20, 100, OK, 6.913043608218431, -0.051755615532398214, 10.260395507574081, 1061.3625261361121
T99, 03:10-3:20, 100, OK, 6.762816405594348, -0.3004761496782303, 10.061419080257416, 1031.5160620386123
T100, 03:10-3:20, 100, OK, 6.613532007038593, -0.5476357499361038, 9.863691400051117, 1001.8569100076675
T101, 03:10-3:20, 100, OK, 6.465566287636756, -0.7926121065616607, 9.667710314750671, 972.4597472126006
T102, 03:10-3:20, 100, OK, 6.319283489584922, -1.034802169561386, 9.473958264350891, 943.3969396526336
T103, 03:10-3:20, 100, OK, 6.175052040219307, -1.2735959599018096, 9.282923232078552, 914.7416848117828
T104, 03:10-3:20, 100, OK, 6.033232491612434, -1.508396537065506, 9.095082770347595, 886.5656155521392
T105, 03:10-3:20, 100, OK, 5.894179275631904, -1.7386170933246612, 8.910906325340271, 858.9391488010406
T106, 03:10-3:20, 100, OK, 5.758242594003677, -1.9636778244972228, 8.730857740402222, 831.9318610603332
T107, 03:10-3:20, 100, OK, 5.625757077932358, -2.183024705410004, 8.555380235671997, 805.6102353507995
T98, 03:20-3:30, 100, OK, 5.4970561885833735, -2.3961056480407716, 8.384915481567383, 780.0405222351073
T99, 03:20-3:30, 100, OK, 5.372461956739425, -2.6023874888420107, 8.219890008926392, 755.2867013389587
T100, 03:20-3:30, 100, OK, 5.252285792827606, -2.8013546476364137, 8.060716281890869, 731.4106422836303
T101, 03:20-3:30, 100, OK, 5.1368299269676205, -2.9925067434310915, 7.907794605255127, 708.472390788269
T102, 03:20-3:30, 100, OK, 5.02637876868248, -3.1753728995323183, 7.7615016803741455, 686.5284520561218
T103, 03:20-3:30, 100, OK, 4.921210787296294, -3.3494920740127565, 7.622206340789795, 665.6341511184692
T104, 03:20-3:30, 100, OK, 4.821588431596755, -3.5144297490119936, 7.490256200790405, 645.8416301185607
T105, 03:20-3:30, 100, OK, 4.727761009931564, -3.66977316236496, 7.365981470108032, 627.2004205162048
T106, 03:20-3:30, 100, OK, 4.639964690208435, -3.815131307601929, 7.249694953918457, 609.7574430877685
T107, 03:20-3:30, 100, OK, 4.5584154796600345, -3.950146556854248, 7.1416827545166015, 593.5556131774902
T98, 03:30-3:40, 100, OK, 4.483318765163421, -4.074478865623474, 7.042216907501221, 578.635736125183
T99, 03:30-3:40, 100, OK, 4.414862473011016, -4.1878170976638796, 6.951546321868896, 565.0351482803344
T100, 03:30-3:40, 100, OK, 4.353217788934707, -4.289877832889557, 6.869897733688354, 552.7878600532531
T101, 03:30-3:40, 100, OK, 4.298539518117904, -4.380404771327973, 6.797476182937622, 541.9246274406432
T102, 03:30-3:40, 100, OK, 4.2509624850749965, -4.459174693584442, 6.734460245132446, 532.4722367698669
T103, 03:30-3:40, 100, OK, 4.2106063938140865, -4.525989414215088, 6.68100846862793, 524.4544702941894
T104, 03:30-3:40, 100, OK, 4.177572407722472, -4.580681444168091, 6.637254844665527, 517.891426699829
T105, 03:30-3:40, 100, OK, 4.15194314956665, -4.623113990783692, 6.603308807373047, 512.799521105957
T106, 03:30-3:40, 100, OK, 4.13378270149231, -4.65318095779419, 6.579255233764648, 509.1914850646972
T107, 03:30-3:40, 100, OK, 4.123135704994201, -4.670808435440064, 6.565153251647949, 507.0761877471923
T98, 03:40-3:50, 100, OK, 4.120029520988464, -4.675951124191284, 6.561039100646973, 506.4590650970458
T99, 03:40-3:50, 100, OK, 4.12447170972824, -4.668596507072449, 6.566922794342041, 507.3416191513061
T100, 03:40-3:50, 100, OK, 4.136451290845871, -4.648762763500214, 6.582789789199829, 509.7216683799743
T101, 03:40-3:50, 100, OK, 4.155937663316726, -4.616500557422638, 6.60859955406189, 513.5931331092834
T102, 03:40-3:50, 100, OK, 4.182883125543594, -4.571888864994049, 6.644288908004761, 518.946536200714
T103, 03:40-3:50, 100, OK, 4.217219815254211, -4.515040040969849, 6.689767967224121, 525.7683950836181
T104, 03:40-3:50, 100, OK, 4.25886204957962, -4.446095944404602, 6.744923244476318, 534.0416866714477
T105, 03:40-3:50, 100, OK, 4.307705605030059, -4.365229130744934, 6.809616695404053, 543.7457043106078
T106, 03:40-3:50, 100, OK, 4.36362735748291, -4.272643447875977, 6.883685241699219, 554.8559862548827
T107, 03:40-3:50, 100, OK, 4.426489782333373, -4.168566585540772, 6.966946731567383, 567.3452097351073
T98, 03:50-4:00, 100, OK, 4.496134474277496, -4.053260804176331, 7.0591913566589355, 581.1819034988403
T99, 03:50-4:00, 100, OK, 4.572387547492981, -3.927013994216919, 7.160188804626465, 596.3315206939697
T100, 03:50-4:00, 100, OK, 4.655058375596999, -3.7901417622566225, 7.269686590194702, 612.7561885292052
T101, 03:50-4:00, 100, OK, 4.743938511610031, -3.6429892191886903, 7.387408624649048, 630.4144936973571
T102, 03:50-4:00, 100, OK, 4.8388092482089995, -3.485918463230133, 7.5130652294158935, 649.262984412384
T103, 03:50-4:00, 100, OK, 4.939431717395783, -3.319324971199036, 7.646340023040771, 669.2542034561156
T104, 03:50-4:00, 100, OK, 5.045554630756378, -3.1436247835159303, 7.786900173187256, 690.3382259780883
T105, 03:50-4:00, 100, OK, 5.156912659406662, -2.9592571864128114, 7.934394250869751, 712.4623376304626
T106, 03:50-4:00, 100, OK, 5.273224993944168, -2.766687096118927, 8.088450323104858, 735.5707484657287
T107, 03:50-4:00, 100, OK, 5.394205604791641, -2.566388071537018, 8.248689542770386, 759.6066314155578
T98, 04:00-4:10, 100, OK, 5.519549741744995, -2.3588646659851076, 8.414708267211914, 784.509440081787
T99, 04:00-4:10, 100, OK, 5.648944284319877, -2.14463529086113, 8.586091767311096, 810.2169650966644
T100, 04:00-4:10, 100, OK, 5.782065671682357, -1.9242356429100036, 8.762411485671997, 836.6649228507995
T101, 04:00-4:10, 100, OK, 5.918578642606735, -1.6982207903861999, 8.94322336769104, 863.7867051536559
T102, 04:00-4:10, 100, OK, 6.058147035837173, -1.4671472916603088, 9.128082166671753, 891.5155250007629
T103, 04:00-4:10, 100, OK, 6.200419569611549, -1.2315967390537261, 9.316522608757019, 919.7815913135528
T104, 04:00-4:10, 100, OK, 6.345040552020072, -0.9921580264568328, 9.508073578834534, 948.51423682518
T105, 04:00-4:10, 100, OK, 6.491648530960083, -0.7494295845031738, 9.70225633239746, 977.6416498596191
T106, 04:00-4:10, 100, OK, 6.63987426906824, -0.5040227333307266, 9.898581813335419, 1007.0904720003127
T107, 04:00-4:10, 100, OK, 6.789352849125862, -0.2565416405200958, 10.096566687583923, 1036.7882031375884
T98, 04:10-4:20, 100, OK, 6.939707878530025, -0.007609472632408132, 10.295712421894073, 1066.660063284111
T99, 04:10-4:20, 100, OK, 7.090563527196646, 0.24215153509378434, 10.495521228075027, 1096.631384211254
T100, 04:10-4:20, 100, OK, 7.241542750000954, 0.49211713576316835, 10.695493708610535, 1126.6272562915801
